703	R38	676
704	R95	705
706	R3	707
708	R77	709
710	R3	711
712	R79	713
714	R20	715
716	R6	717
548	R3	718
719	R20	720
721	R108	722
723	R4	724
725	R2	726
727	R60	342
728	R108	729
730	R20	731
732	R20	733
734	R40	735
736	R7	737
738	R5	548
739	R63	740
528	R17	435
741	R30	742
743	R30	744
160	R19	745
746	R119	747
263	R64	748
13	R120	749
750	R8	751
752	R15	576
753	R10	754
755	R5	6
756	R5	757
758	R1	385
759	R89	421
334	R38	760
761	R121	762
763	R66	222
764	R30	765
766	R23	100
767	R6	191
768	R4	769
770	R33	771
772	R6	773
774	R5	775
776	R122	777
637	R22	778
779	R72	780
781	R94	782
214	R3	783
784	R62	785
786	R57	787
788	R80	789
790	R4	791
792	R23	793
794	R123	795
796	R27	69
94	R3	797
798	R114	799
800	R5	801
802	R2	5
803	R4	804
805	R0	806
807	R124	222
808	R40	683
809	R7	810
811	R31	812
813	R3	814
815	R30	816
817	R30	818
819	R29	596
820	R4	821
822	R73	823
824	R85	825
410	R111	826
827	R77	566
828	R60	342
829	R41	830
831	R75	832
626	R100	614
833	R6	834
835	R30	836
837	R117	385
100	R33	492
838	R20	839
840	R65	841
842	R7	843
844	R108	260
845	R27	69
846	R125	847
848	R2	5
849	R7	153
850	R20	851
852	R126	853
854	R7	855
856	R74	857
122	R103	858
859	R127	860
861	R4	862
863	R7	206
551	R122	777
864	R5	865
238	R33	866
867	R128	868
869	R127	870
871	R22	872
873	R27	69
874	R6	343
875	R17	876
877	R129	878
879	R0	880
881	R69	882
883	R63	884
885	R34	886
18	R130	887
888	R5	617
889	R21	890
891	R77	892
893	R62	894
895	R33	896
897	R122	777
898	R19	899
900	R4	901
902	R21	903
904	R119	905
906	R6	907
908	R20	909
910	R80	911
721	R5	912
913	R69	914
915	R27	916
917	R28	918
919	R48	18
920	R30	921
922	R89	421
923	R74	924
925	R0	926
895	R33	927
928	R131	929
930	R2	5
931	R11	932
933	R62	934
12	R9	21
935	R4	936
674	R3	937
938	R19	939
940	R79	941
942	R55	291
111	R15	37
943	R20	944
69	R132	945
946	R28	947
948	R6	949
950	R23	951
952	R7	953
954	R83	955
956	R6	957
958	R62	959
960	R104	961
962	R17	272
963	R131	964
965	R108	966
967	R133	968
577	R64	969
970	R103	971
972	R93	972
973	R49	974
975	R93	975
976	R21	977
978	R5	979
980	R79	981
982	R2	5
983	R134	984
985	R47	179
986	R51	781
987	R135	988
989	R5	990
991	R6	552
992	R11	993
994	R0	995
996	R20	944
997	R26	998
999	R105	269
1000	R6	552
1001	R34	1002
1003	R136	1004
1005	R6	787
1006	R137	1007
1008	R6	218
1009	R30	1010
1011	R4	1012
1013	R138	1014
1015	R79	1016
1017	R14	1018
1019	R5	1020
1021	R5	527
1022	R139	1023
1024	R3	1025
1026	R17	1027
993	R11	1028
1029	R45	751
716	R6	884
1030	R79	1031
1032	R7	953
1033	R25	61
1034	R30	1035
51	R51	452
190	R6	463
1036	R126	1037
1038	R140	1039
216	R19	1040
1041	R43	1042
334	R104	1043
706	R31	1044
1045	R27	69
1046	R4	1047
1048	R89	421
434	R5	1049
1050	R17	1051
1052	R108	1053
1054	R141	1055
1056	R28	1057
1058	R0	1059
1060	R20	1061
1062	R69	1063
1064	R6	717
1065	R5	1066
1067	R4	1068
993	R38	1069
1070	R79	1071
284	R30	1072
1073	R13	29
1074	R68	1075
427	R65	1076
1077	R113	1078
1079	R21	1080
1081	R27	69
1082	R20	1083
1084	R108	1085
1086	R57	1087
250	R62	1088
1089	R51	13
450	R79	1090
1091	R79	1092
1093	R47	179
1094	R16	618
1095	R7	241
1096	R142	452
1097	R4	1098
1099	R83	1100
1101	R30	1102
1103	R108	332
1104	R79	1105
1106	R5	1107
1108	R3	1109
1110	R74	329
1111	R6	109
1112	R34	1113
1114	R29	427
1115	R41	1116
567	R3	1117
1118	R79	1119
1120	R2	5
1121	R143	1122
1123	R3	1124
1125	R7	1126
1127	R30	1128
1129	R41	1130
1131	R80	1132
1133	R30	1134
1135	R5	865
1136	R5	1137
1138	R85	1139
1140	R7	855
1141	R3	288
1142	R21	670
125	R27	69
1143	R5	1144
1145	R3	1146
1147	R6	1148
1149	R32	781
1150	R22	1151
1152	R5	1153
1076	R143	1154
1100	R73	1099
1155	R129	1156
656	R4	1157
1158	R2	5
970	R11	1159
1160	R27	69
1161	R144	1162
1163	R4	1114
1164	R21	1165
1166	R122	777
1167	R4	1168
1169	R51	13
1170	R133	1171
1168	R111	826
423	R30	1172
1173	R113	1078
1174	R145	222
1175	R20	1176
620	R23	366
1177	R5	124
1178	R80	1179
1180	R54	199
1181	R45	469
1182	R69	1183
1184	R7	1185
1178	R80	1186
617	R3	1187
1188	R19	1189
933	R62	1190
1191	R5	1192
1145	R31	1193
1194	R31	103
1195	R20	1196
1197	R56	1198
1199	R6	343
1200	R17	1201
1202	R53	1203
1204	R5	801
274	R60	342
1205	R146	452
480	R96	1206
232	R40	993
214	R3	1207
1208	R23	1209
452	R33	1210
1211	R17	1212
1213	R130	1214
1215	R147	119
1216	R42	1217
1218	R84	1219
1220	R69	1221
1222	R20	1223
1224	R17	1225
1226	R51	13
1227	R47	179
1228	R144	1229
1230	R142	111
1231	R5	1232
1233	R11	1234
1235	R5	1236
1237	R35	1238
75	R31	1239
1240	R89	421
1241	R30	1082
679	R20	1242
1243	R148	191
1244	R4	1245
1246	R96	1247
1248	R9	118
1249	R6	1198
1250	R7	1251
1252	R55	262
1253	R27	69
1254	R20	1255
895	R33	1256
1257	R113	1258
1259	R2	726
1260	R100	1261
94	R3	1262
1263	R17	1264
1265	R5	1266
1267	R9	1268
1269	R26	1270
1271	R0	1272
1260	R4	1273
1274	R9	118
1275	R3	1276
1277	R3	1278
1279	R149	1176
1280	R4	1281
1282	R43	1283
1020	R3	1284
1285	R93	1285
1286	R65	1287
1288	R5	1289
1290	R3	1291
508	R17	1292
1293	R34	1294
318	R19	1295
1296	R102	1297
1298	R150	1299
1300	R89	421
1301	R52	1302
882	R5	1277
346	R31	1303
1304	R9	1305
1306	R21	1307
1308	R73	1309
1310	R22	1311
29	R49	1312
1313	R22	1314
1315	R7	737
1316	R2	5
1317	R11	119
1318	R5	801
1319	R151	1320
1321	R24	1322
1323	R5	1324
1325	R5	1326
490	R88	222
1327	R121	1328
1329	R107	1330
1331	R55	183
1332	R7	810
1333	R20	768
13	R112	1334
64	R21	1335
1336	R152	1337
1338	R69	610
1339	R17	1112
1340	R5	296
1341	R100	1342
1343	R125	1148
1344	R79	839
1345	R68	1346
1347	R20	1348
1349	R6	13
1350	R24	1351
1352	R20	1353
1099	R51	13
1354	R9	1305
712	R79	1355
1356	R9	118
678	R66	222
1357	R29	1358
1359	R153	1360
408	R154	1361
1060	R7	444
1362	R73	1363
1364	R20	1365
1366	R5	1367
1368	R17	1369
1370	R155	1371
1372	R6	354
1373	R156	1374
751	R49	1181
380	R20	1375
1376	R20	660
1377	R55	183
427	R65	1378
536	R157	1379
1380	R21	309
1381	R158	1382
1383	R159	1384
1385	R21	1386
1387	R62	1388
1389	R15	1329
1390	R73	1347
1391	R21	1392
1393	R81	1394
1395	R24	1396
776	R28	1397
1398	R13	291
48	R108	1399
1400	R6	1401
1402	R5	1403
1404	R21	1405
214	R3	1406
291	R49	1407
594	R64	1408
1409	R160	1410
1411	R161	1412
1413	R22	1414
952	R22	1415
262	R49	1416
1417	R6	834
1418	R81	1419
561	R157	37
1420	R13	183
84	R70	298
1421	R162	546
1422	R20	1423
1424	R1	1425
468	R8	750
1426	R30	1427
1428	R5	1429
1430	R60	342
13	R19	1431
1432	R17	1433
422	R28	1434
1435	R60	342
1436	R30	1437
66	R105	13
1438	R55	262
1439	R64	1440
1441	R4	1442
1235	R17	1443
34	R14	1444
1445	R73	1446
1447	R163	1448
1449	R19	1450
1001	R26	1451
1452	R7	153
495	R103	1453
122	R103	1454
1455	R89	421
1456	R30	1457
859	R80	1458
1459	R0	1
1460	R31	1461
1462	R20	1463
734	R2	5
1464	R47	1465
1466	R81	1467
1403	R3	1468
1469	R7	241
1470	R24	1471
1472	R21	1473
1474	R4	1475
1476	R56	561
1477	R35	1478
1479	R105	13
1480	R6	834
1138	R30	1481
1482	R83	1483
246	R27	69
1484	R100	1485
1486	R51	1487
1488	R6	13
187	R28	1489
1490	R92	1491
1492	R5	1057
1493	R9	1268
396	R85	652
1494	R20	1495
1496	R6	228
1497	R21	1498
1499	R7	1500
1501	R17	1502
262	R49	1503
897	R6	957
1504	R59	224
1505	R7	153
69	R132	1506
1507	R25	61
298	R104	1508
1509	R2	726
1510	R96	1511
1512	R60	342
111	R15	1513
1514	R3	1515
1516	R17	1517
1518	R4	1519
1520	R7	153
1521	R74	1522
1523	R17	1524
1525	R6	1526
1527	R77	1528
1529	R130	1530
1531	R80	1532
1533	R70	119
1534	R4	1535
706	R3	1536
1537	R3	1538
1539	R20	1540
1541	R60	1542
1543	R5	1544
1545	R63	907
1546	R27	69
291	R49	1547
1548	R51	13
1307	R4	1519
1549	R89	421
1550	R41	1551
1552	R2	726
557	R3	42
1553	R5	1554
1555	R89	421
1556	R9	1268
1557	R60	1558
1559	R19	1560
1561	R28	1514
461	R164	1562
1563	R17	1056
100	R33	1564
1565	R20	1566
1567	R79	1092
183	R49	1568
1569	R30	1570
1571	R165	1572
1573	R137	1007
1574	R23	1575
1576	R20	362
164	R6	1148
1577	R51	1578
1579	R7	855
1580	R28	1581
1035	R20	1582
1583	R20	1584
1585	R6	1389
1213	R96	463
1072	R30	284
1586	R32	13
1587	R77	1588
114	R33	1589
1590	R166	222
1591	R7	1592
1593	R16	786
1594	R19	1595
1596	R58	222
1597	R51	452
1598	R57	1599
1600	R20	484
1601	R30	79
1602	R23	55
130	R133	1603
1604	R89	421
695	R17	1605
1606	R20	1607
452	R19	269
1608	R7	153
464	R33	140
1609	R1	1610
1611	R79	538
1612	R77	1613
1614	R19	1615
1616	R6	1148
1617	R121	1618
1619	R36	1620
269	R19	1621
1622	R6	957
1623	R13	183
396	R0	1624
602	R73	1625
1626	R83	1627
1628	R18	1629
1630	R31	1631
618	R19	1632
1633	R9	1634
1635	R13	291
688	R21	1636
1637	R4	1638
1639	R69	1570
1640	R101	1641
1642	R5	1643
82	R3	1644
1645	R17	1644
1646	R7	444
617	R31	1647
27	R51	13
1178	R14	1648
1649	R62	1650
1651	R7	444
1652	R87	1653
1397	R3	1654
1655	R62	1583
1656	R20	1657
1658	R123	1659
1660	R19	1661
1662	R3	1663
1664	R95	1504
1665	R2	5
1666	R108	1188
1667	R167	1668
1669	R25	61
552	R157	1670
710	R3	1671
1672	R30	1673
1674	R77	1675
1676	R4	1677
452	R109	1678
1679	R20	1680
172	R20	1681
1682	R79	336
823	R17	1683
1684	R6	1685
234	R11	1686
1415	R51	1687
1279	R4	1688
1689	R7	1690
1691	R44	167
348	R3	151
291	R49	1692
1693	R63	258
1694	R48	750
1695	R20	1696
1697	R168	1698
1699	R4	142
1700	R17	1701
1702	R169	302
1703	R30	423
1704	R96	717
1099	R4	1705
1267	R23	55
1706	R170	13
1707	R118	1707
577	R64	1708
838	R51	13
1709	R171	1710
1711	R172	1712
1713	R80	1714
1715	R89	421
663	R27	916
1716	R0	1
1717	R20	1718
1719	R37	13
1720	R169	1721
893	R62	1722
1723	R29	1724
1725	R20	1082
685	R4	441
1726	R89	421
1727	R31	1728
1729	R46	973
1730	R6	1401
18	R49	1731
1732	R173	1301
1733	R19	1734
1735	R30	1736
1737	R5	230
1738	R4	1739
1740	R164	1741
1742	R22	1743
495	R11	1744
1745	R23	1746
1747	R27	69
1644	R9	201
1748	R57	1749
1750	R79	1473
1751	R20	1752
1753	R17	1754
1755	R174	222
1756	R36	1757
1758	R117	880
1759	R7	1760
1761	R23	114
1762	R17	1763
271	R21	1764
229	R147	119
1765	R4	1766
1767	R159	1384
1768	R10	1357
1769	R62	785
1770	R4	1475
1771	R27	69
1772	R23	106
1773	R149	1774
1775	R34	100
1776	R5	1777
1778	R9	118
1779	R4	1780
1781	R31	1782
1783	R23	1784
1785	R79	1786
1787	R63	847
128	R9	201
1788	R118	1788
1789	R43	1790
29	R49	1791
1792	R20	1793
839	R7	737
1176	R20	1794
1483	R106	1795
1796	R175	1797
870	R103	1798
1799	R29	1800
136	R6	191
1801	R4	1802
1803	R79	1804
577	R64	1805
214	R3	1806
1807	R9	1808
1809	R4	1810
993	R103	1811
1812	R9	448
1813	R65	1814
1815	R37	13
34	R127	1816
1817	R3	1818
1819	R6	218
1461	R36	1820
1821	R17	1822
1823	R85	1824
437	R24	1825
1826	R41	1551
1651	R4	1827
264	R20	1828
1829	R143	1830
107	R36	1831
100	R33	227
1832	R28	1385
273	R3	1833
1834	R1	1835
369	R80	1836
1554	R21	1837
1838	R7	153
657	R3	1839
1479	R176	342
1039	R144	1840
1841	R34	1842
1843	R4	1844
1845	R29	427
836	R20	908
1846	R79	1847
284	R20	1072
1474	R20	1848
866	R177	1849
1850	R71	222
1365	R17	1851
479	R6	13
1604	R40	24
455	R121	1852
1853	R7	855
1854	R0	1855
1856	R100	1857
1858	R129	1859
1860	R2	726
1861	R28	1862
177	R49	1863
1864	R5	1865
79	R17	1056
1866	R38	1867
1868	R123	750
1342	R7	516
1869	R84	1870
1871	R172	1872
1873	R161	1874
1875	R120	749
1876	R162	1877
1878	R4	1879
1880	R24	205
1881	R178	932
1882	R24	1883
1884	R62	1885
194	R6	536
1886	R9	1634
1887	R5	1888
1889	R9	118
1890	R16	1891
1892	R6	884
1893	R6	561
1894	R27	69
1895	R179	455
1896	R31	1897
1898	R36	1899
1900	R180	1454
577	R64	1901
1902	R147	298
1903	R73	1904
1905	R26	1906
1907	R181	1908
1909	R51	452
1910	R21	1911
94	R31	1912
575	R21	1913
1914	R63	463
1655	R62	1915
1916	R19	1917
13	R19	1918
1367	R21	1919
1920	R118	1920
1921	R93	1921
1922	R0	618
1923	R5	567
1924	R22	1101
1178	R80	1925
1926	R26	1927
1928	R38	993
1929	R129	1930
1931	R31	1728
34	R14	1932
1933	R51	13
1770	R30	1934
1935	R0	1610
1403	R3	1936
1234	R11	1937
1938	R23	100
1939	R38	334
323	R30	1940
1128	R108	1941
1942	R164	1943
1944	R115	1945
1946	R118	1946
1744	R178	970
1947	R47	1948
1949	R20	755
1950	R3	1201
1951	R182	1855
535	R6	643
280	R33	1730
1952	R79	905
1953	R117	186
1954	R122	464
298	R11	1955
840	R17	1956
1957	R89	421
1958	R30	1959
1960	R127	1961
1962	R79	1963
29	R49	1964
1965	R49	1966
1967	R21	1968
1969	R4	1970
34	R80	928
1971	R159	1384
1972	R4	1973
1974	R36	208
781	R33	1975
1318	R4	1976
1977	R21	1978
1979	R6	1578
1980	R69	1981
291	R49	1982
598	R17	1338
1983	R5	1777
1984	R104	1985
1162	R49	1986
1987	R17	1008
1988	R11	24
1989	R20	1990
1991	R21	185
1992	R80	1993
1994	R157	576
1995	R5	1367
1996	R5	1997
1998	R21	1999
2000	R69	815
2001	R7	444
2002	R122	777
1370	R28	2003
280	R33	2004
427	R65	2005
2006	R0	786
2007	R17	2008
2009	R129	2010
2011	R5	706
2012	R61	2013
2014	R1	1610
2015	R30	1226
2016	R183	1307
1332	R2	5
233	R38	1233
2017	R40	134
2018	R116	1
2019	R66	222
495	R38	648
2020	R116	1
857	R9	201
2021	R117	2022
2023	R65	1522
2024	R17	2025
2026	R17	2027
2028	R30	2029
2030	R96	2031
2032	R20	2033
2034	R63	2035
2036	R30	2037
2038	R5	2039
2040	R23	366
2041	R108	2042
1828	R20	2043
2044	R184	2045
2046	R122	777
2047	R7	153
268	R23	2048
452	R33	2049
2050	R30	2051
740	R129	1859
2052	R6	2053
2054	R57	2055
1370	R6	343
2056	R66	222
2057	R20	2058
2059	R40	2060
2061	R23	55
2016	R183	2062
2063	R23	89
2064	R38	2065
2066	R76	1198
2067	R20	2068
2069	R161	2070
935	R20	1552
2071	R4	2072
2073	R81	2074
2075	R20	2076
693	R26	2077
2078	R88	222
2079	R102	1078
2080	R6	536
1713	R80	2081
2082	R7	2083
1001	R176	868
2084	R24	2085
581	R109	13
2086	R121	762
1484	R5	2087
970	R103	2088
2089	R7	153
548	R3	2090
2091	R4	2092
625	R64	2093
2094	R2	726
2095	R174	222
2096	R89	421
1715	R34	2097
1020	R31	2098
2099	R166	222
2100	R79	2101
2102	R6	2103
2104	R7	241
2105	R35	2106
1301	R130	2107
13	R19	2108
1992	R80	529
2109	R20	2110
267	R65	937
1298	R150	2111
2112	R9	118
760	R38	334
2067	R65	2113
2114	R30	2115
2116	R5	2117
2118	R185	342
772	R6	834
2119	R186	342
122	R103	1456
2120	R143	2121
2122	R31	1631
2123	R122	777
2124	R7	85
2125	R88	2126
1809	R4	2127
2128	R73	2129
1301	R96	2130
2131	R121	2132
2133	R134	364
2134	R79	2135
2136	R108	2137
2138	R187	222
2139	R79	2140
2141	R88	222
2142	R27	69
410	R23	2143
2144	R7	2145
2146	R182	2147
2148	R157	167
2149	R38	2150
2151	R7	2152
288	R23	280
1139	R4	2153
2154	R6	536
2155	R4	2156
2157	R172	2158
2159	R9	1305
2160	R75	2161
1326	R31	372
2162	R22	2163
2164	R182	2165
2166	R185	2167
2168	R36	2169
2170	R116	722
2171	R7	953
2044	R32	13
2172	R109	452
2173	R20	808
1118	R79	2174
637	R51	354
1304	R23	2175
1979	R6	343
755	R4	326
2176	R40	2177
2178	R4	2179
2180	R47	179
2181	R63	191
2182	R108	2183
2184	R131	2185
2186	R7	153
2187	R29	79
2188	R4	2189
2190	R5	706
1671	R23	55
2191	R55	29
2192	R65	2193
2194	R23	2195
394	R53	306
2196	R22	1414
2197	R6	13
2198	R20	2199
2200	R61	682
2201	R71	222
2202	R20	2203
441	R23	106
2204	R15	37
2205	R28	540
2206	R20	2207
2208	R34	1294
2209	R13	29
2210	R175	2211
13	R19	2212
2213	R9	2214
2215	R188	2216
2217	R19	2218
335	R103	2219
29	R49	2220
2067	R17	2221
2222	R19	2223
2224	R122	777
891	R6	834
604	R3	2225
234	R189	2226
2227	R7	496
1610	R97	391
2228	R6	13
2229	R161	2230
2231	R26	2232
2233	R7	810
2234	R100	2235
2236	R5	2237
2238	R172	2239
1141	R21	2240
980	R79	2241
1463	R5	2242
2243	R69	2244
2245	R5	688
2246	R7	855
2247	R6	2248
2249	R30	2250
2251	R93	2251
2252	R128	342
291	R49	2253
2254	R20	2255
1620	R20	143
2256	R4	2257
2258	R27	69
2259	R24	2260
2261	R190	2262
2263	R191	224
2264	R23	89
2265	R160	2266
2267	R192	2268
1012	R69	2269
2270	R33	2271
245	R160	2272
2273	R5	674
618	R19	2274
2275	R20	2276
2277	R51	13
2278	R11	24
706	R3	1262
2279	R6	2280
2281	R25	61
552	R57	354
866	R6	561
1651	R30	2282
2283	R15	1513
2284	R43	2285
494	R7	226
2286	R93	2286
2287	R0	2288
2289	R38	234
2290	R27	69
1274	R6	2291
2292	R140	2293
1994	R129	2294
2295	R51	13
1363	R7	855
2296	R24	1591
2297	R5	211
2298	R120	749
2299	R30	427
2300	R38	2301
2302	R0	2303
2304	R100	2305
1389	R39	2306
2307	R3	1535
2308	R7	855
2309	R28	1489
2310	R7	287
2311	R20	1426
2312	R193	2313
1069	R11	2060
2314	R85	2315
420	R7	855
2316	R108	2317
2318	R26	2319
2320	R12	1944
469	R49	1029
2321	R61	2322
2323	R3	2324
252	R47	1948
2325	R22	2326
2327	R21	2328
2329	R108	385
2330	R17	2331
2332	R40	2333
2334	R51	2335
2336	R49	2337
866	R6	552
1058	R20	2338
2339	R21	476
1357	R9	1634
1301	R52	2340
2341	R22	407
394	R53	2342
2343	R7	85
2344	R7	206
2345	R32	787
2346	R47	1948
2347	R27	69
369	R80	45
2348	R6	452
895	R33	609
2349	R4	1287
2350	R20	86
2344	R102	2351
2352	R19	2353
1461	R36	2354
2355	R6	354
1436	R17	2356
1659	R49	311
139	R38	703
2357	R5	64
582	R30	2358
1468	R23	2359
2360	R4	2361
2362	R6	111
2363	R4	2364
1779	R89	421
2365	R41	1116
2366	R128	868
1335	R7	153
2367	R85	2368
2369	R19	2370
2371	R20	2372
1856	R85	2373
2374	R23	89
2375	R117	2376
1035	R20	1034
2377	R68	2378
2379	R5	1275
863	R7	737
2380	R41	2381
2382	R21	2383
699	R79	2384
2385	R20	1457
1329	R126	2386
2387	R10	2388
346	R3	2389
2390	R6	2391
2392	R51	452
2393	R89	421
2394	R0	2395
262	R49	2396
2397	R21	2398
2399	R21	2400
143	R20	1717
2401	R20	2402
69	R132	1327
2403	R38	1955
1905	R26	2404
2382	R21	825
2405	R5	2406
2407	R23	2408
346	R31	2409
2410	R59	224
2411	R69	2412
951	R33	2413
2414	R117	1855
2415	R7	241
2416	R13	291
2417	R77	2418
1249	R23	2419
2420	R21	59
2421	R117	2422
44	R89	421
2116	R30	2423
2424	R162	546
2425	R6	2426
2427	R2	726
2428	R194	2429
1827	R23	2408
2430	R5	912
2431	R166	222
13	R19	2432
2433	R17	2434
2435	R79	1200
2436	R20	0
2437	R4	349
2438	R161	2439
2440	R27	69
2441	R134	645
864	R20	2442
2443	R19	2444
559	R6	907
126	R30	1133
29	R49	2445
2446	R20	2447
2448	R89	421
2449	R6	165
2450	R51	1687
2451	R20	2452
2453	R19	2454
13	R19	2455
913	R26	2456
2457	R47	1948
80	R11	119
13	R19	2458
2459	R48	751
29	R49	2460
562	R52	2461
2462	R3	2463
2464	R5	1066
2465	R23	89
818	R68	1607
115	R9	2466
2467	R108	2468
2469	R140	2470
1088	R20	2471
2472	R19	2473
2474	R163	2475
1377	R55	262
2476	R30	2477
2328	R5	2478
2479	R100	2480
2481	R5	2482
2483	R53	197
1493	R9	1305
119	R11	2484
716	R60	342
2485	R4	2486
2487	R20	2488
2489	R61	2490
567	R3	1822
2247	R6	847
63	R3	2491
2492	R30	2493
1236	R21	1122
2494	R7	444
874	R9	1808
2495	R93	2495
2496	R2	5
2497	R6	884
2498	R4	2499
2500	R9	1634
2501	R9	1305
2502	R4	2503
1382	R77	2504
2505	R22	941
787	R157	2506
2507	R195	2508
2509	R37	536
2510	R117	2511
2512	R6	2513
122	R104	2514
